,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DELAY
6018,11259,12892,1795.0
6019,11259,12896,1378.0
6020,11259,10721,-69.0
6021,11259,13796,92.0
6022,11259,13158,813.0
6023,11259,10599,203.0
6024,11259,14057,77.0
6025,11259,14831,-344.0
6026,11259,10994,252.0
6027,11259,12278,111.0
6028,15356,15304,24.0
6029,15356,11433,31.0
6030,15356,13930,-93.0
6031,15356,14635,-190.0
6032,15356,15497,-66.0
6033,15356,13487,-57.0
6034,15356,11057,-90.0
6035,15356,11697,-100.0
6036,15356,13204,-246.0
6037,15356,14492,-57.0
6038,15356,10397,31.0
6039,14747,11278,-178.0
6040,14747,14492,-75.0
6041,14747,14771,-1105.0
6042,14747,10713,-109.0
6043,14747,13930,-11.0
6044,14747,11298,132.0
6045,14747,12889,465.0
6046,14747,15304,-70.0
6047,14747,12264,-81.0
6048,14747,12982,42.0
6049,14747,10721,61.0
6050,14747,15376,33.0
6051,14747,13871,7.0
6052,14747,13303,40.0
6053,14747,14262,-6.0
6054,14747,10666,-6.0
6055,14747,13342,135.0
6056,14747,12758,120.0
6057,14747,13204,10.0
6058,14747,12954,26.0
6059,14747,14831,-531.0
6060,14747,14683,68.0
6061,14747,11638,18.0
6062,14747,10423,297.0
6063,14747,14100,115.0
6064,14747,11433,-109.0
6065,14747,10299,1420.0
6066,14747,13495,-31.0
6067,14747,10821,-30.0
6068,14747,10800,-159.0
6069,14747,14869,-36.0
6070,14747,12819,-91.0
6071,14747,11618,18.0
6072,14747,11630,169.0
6073,14747,12523,-57.0
6074,14747,13198,47.0
6075,14747,10140,49.0
6076,14747,13830,401.0
6077,14747,14107,-368.0
6078,14747,14057,51.0
6079,14747,11109,105.0
6080,14747,14908,-460.0
6081,14747,11884,-45.0
6082,14747,10693,-73.0
6083,14747,10397,-426.0
6084,14747,14679,-9.0
6085,14747,13796,-240.0
6086,14747,12173,285.0
6087,14747,13891,-197.0
6088,14747,11697,6.0
6089,14747,10849,-59.0
6090,14747,15016,-9.0
6091,14747,14689,144.0
6092,14747,14893,-254.0
6093,14747,13232,54.0
6094,14747,12478,457.0
6095,14747,11057,35.0
6096,14747,12266,-193.0
6097,14747,12892,-211.0
6098,14747,11292,356.0
6099,14747,11259,96.0
6100,14747,13851,-101.0
6101,14747,13487,-287.0
6102,11267,11618,339.0
6103,11267,11298,-493.0
6104,11267,10821,-74.0
6105,11267,11433,86.0
6106,11267,13930,211.0
6107,11267,13487,210.0
6108,11267,13204,64.0
6109,11267,11292,-372.0
6110,11267,10397,-510.0
6111,13029,13930,-8.0
6112,13029,10397,223.0
6113,13029,11292,4.0
6114,13029,13487,-41.0
6115,12441,11298,-128.0
6116,12441,13930,-3.0
6117,12441,14869,-265.0
6118,12441,11292,148.0
6119,MCO,ABQ,-104.0
6120,MCO,IAD,22021.0
6121,MCO,CMH,4567.0
6122,MCO,EWR,43651.0
6123,MCO,DFW,22836.0
6124,MCO,BWI,16392.0
6125,MCO,CAK,2722.0
6126,MCO,PSE,3249.0
6127,MCO,OMA,944.0
6128,MCO,CLT,12912.0
6129,MCO,MHT,5433.0
6130,MCO,BOS,29405.0
6131,MCO,HOU,-2281.0
6132,MCO,DEN,14929.0
6133,MCO,SWF,1402.0
6134,MCO,BQN,3439.0
6135,MCO,PHX,-1622.0
6136,MCO,DAL,-3789.0
6137,MCO,IND,7590.0
6138,MCO,SEA,152.0
6139,MCO,DAY,3654.0
6140,MCO,ALB,3397.0
6141,MCO,FLL,5142.0
6142,MCO,SAN,-2942.0
6143,MCO,JFK,82501.0
6144,MCO,PIT,12536.0
6145,MCO,BMI,1582.0
6146,MCO,FNT,1420.0
6147,MCO,LAX,10329.0
6148,MCO,LGA,49528.0
6149,MCO,BDL,12094.0
6150,MCO,ATL,11770.0
6151,MCO,IAH,29723.0
6152,MCO,PHL,48248.0
6153,MCO,SFO,454.0
6154,MCO,MSY,2413.0
6155,MCO,MSN,428.0
6156,MCO,DCA,19397.0
6157,MCO,STL,6553.0
6158,MCO,PVD,21367.0
6159,MCO,ACY,7532.0
6160,MCO,BNA,6463.0
6161,MCO,RDU,4687.0
6162,MCO,ROC,1329.0
6163,MCO,SLC,1222.0
6164,MCO,SDF,3036.0
6165,MCO,PWM,-38.0
6166,MCO,LBE,6230.0
6167,MCO,ORH,-1235.0
6168,MCO,MDW,9561.0
6169,MCO,RIC,10213.0
6170,MCO,SAT,897.0
6171,MCO,BHM,1186.0
6172,MCO,MDT,667.0
6173,MCO,SJU,29188.0
6174,MCO,MCI,2868.0
6175,MCO,GRR,2374.0
6176,MCO,ISP,7403.0
6177,MCO,MSP,2223.0
6178,MCO,BUF,10907.0
6179,MCO,AUS,942.0
6180,MCO,MKE,5155.0
6181,MCO,DTW,12521.0
6182,MCO,MIA,26349.0
6183,MCO,CLE,9628.0
6184,MCO,CVG,7249.0
6185,MCO,ORF,4524.0
6186,MCO,ILG,1975.0
6187,MCO,SYR,4194.0
6188,MCO,ORD,51525.0
6189,MCO,TTN,12706.0
6190,MCO,LAS,-2087.0
6191,MCO,HPN,15297.0
6192,MCO,MEM,2169.0
6193,15370,11298,-514.0
6194,15370,11259,-254.0
6195,15370,15016,-219.0
6196,15370,11433,265.0
6197,15370,13930,-754.0
6198,15370,12266,-719.0
6199,15370,13487,180.0
6200,15370,13232,-217.0
6201,15370,14869,11.0
6202,15370,13303,-17.0
6203,15370,12889,-233.0
6204,15370,14107,177.0
6205,15370,11292,-141.0
6206,15370,10397,-781.0
6207,15370,12191,-259.0
6208,PBG,FLL,1821.0
6209,PBG,MYR,819.0
6210,PAH,ORD,3711.0
6211,11298,14747,125.0
6212,11298,12441,-15.0
6213,11298,13422,287.0
6214,11298,14457,47.0
6215,11298,10868,283.0
6216,11298,10155,-32.0
6217,11298,12953,687.0
6218,11298,12992,215.0
6219,11298,13342,-124.0
6220,11298,11140,94.0
6221,11298,15370,469.0
6222,11298,14683,521.0
6223,11298,14843,-77.0
6224,11298,10423,505.0
6225,11298,10980,9.0
6226,11298,11433,-55.0
6227,11298,10185,-28.0
6228,11298,11540,32.0
6229,11298,11423,12.0
6230,11298,11267,-97.0
6231,11298,13198,-165.0
6232,11298,10140,287.0
6233,11298,15249,21.0
6234,11298,12339,-154.0
6235,11298,14107,634.0
6236,11298,10529,63.0
6237,11298,10627,-41.0
6238,11298,14057,140.0
6239,11298,14908,350.0
6240,11298,13377,8.0
6241,11298,14027,154.0
6242,11298,11612,-4.0
6243,11298,14679,172.0
6244,11298,10685,-101.0
6245,11298,13891,541.0
6246,11298,11905,-38.0
6247,11298,12191,23.0
6248,11298,11292,517.0
6249,11298,11042,82.0
6250,11298,11996,-21.0
6251,11298,13244,8.0
6252,11298,14960,-76.0
6253,11298,12217,69.0
6254,11298,11278,634.0
6255,11298,14771,148.0
6256,11298,10721,-47.0
6257,11298,15376,213.0
6258,11298,13871,88.0
6259,11298,14262,96.0
6260,11298,11503,-10.0
6261,11298,12511,-87.0
6262,11298,13367,-59.0
6263,11298,14193,8.0
6264,11298,12451,-27.0
6265,11298,14952,45.0
6266,11298,10279,13.0
6267,11298,11778,106.0
6268,11298,14869,-109.0
6269,11298,12448,739.0
6270,11298,13277,-1.0
6271,11298,12915,24.0
6272,11298,13830,104.0
6273,11298,12278,-112.0
6274,11298,10693,-187.0
6275,11298,13158,72.0
6276,11298,11823,-59.0
6277,11298,14730,-36.0
6278,11298,12892,-467.0
6279,11298,13487,156.0
6280,11298,13241,78.0
6281,11298,14122,8.0
6282,11298,14524,59.0
6283,11298,12889,38.0
6284,11298,12264,-43.0
6285,11298,11867,156.0
6286,11298,10747,33.0
6287,11298,11193,76.0
6288,11298,13303,-123.0
6289,11298,11049,112.0
6290,11298,13290,187.0
6291,11298,13485,9.0
6292,11298,11980,-40.0
6293,11298,11638,-6.0
6294,11298,14108,-66.0
6295,11298,14100,382.0
6296,11298,14635,-18.0
6297,11298,15411,44.0
6298,11298,13495,460.0
6299,11298,11982,187.0
6300,11298,15412,238.0
6301,11298,11637,-36.0
6302,11298,14570,87.0
6303,11298,13931,479.0
6304,11298,15919,81.0
6305,11298,10397,203.0
6306,11298,14783,84.0
6307,11298,12173,51.0
6308,11298,11697,-245.0
6309,11298,10781,301.0
6310,11298,15016,245.0
6311,11298,11057,-200.0
6312,11298,14814,95.0
6313,11298,13851,199.0
6314,11298,12951,26.0
6315,11298,14492,101.0
6316,11298,13930,20.0
6317,11298,11921,-38.0
6318,11298,15304,-242.0
6319,11298,13256,254.0
6320,11298,11066,-290.0
6321,11298,12896,317.0
6322,11298,14674,62.0
6323,11298,13204,228.0
6324,11298,14842,-142.0
6325,11298,14831,858.0
6326,11298,11111,-29.0
6327,11298,12945,86.0
6328,11298,13061,319.0
6329,11298,11973,-46.0
6330,11298,12891,-47.0
6331,11298,11067,18.0
6332,11298,10299,107.0
6333,11298,10821,-132.0
6334,11298,11618,572.0
6335,11298,15401,146.0
6336,11298,10136,84.0
6337,11298,14685,80.0
6338,11298,11109,163.0
6339,11298,10728,329.0
6340,11298,10599,-26.0
6341,11298,13796,-50.0
6342,11298,14893,294.0
6343,11298,15624,121.0
6344,11298,12478,116.0
6345,11298,12266,817.0
6346,11298,11413,-65.0
6347,11298,14588,196.0
6348,14457,13930,131.0
6349,14457,11298,34.0
6350,14457,11292,121.0
6351,14457,14869,583.0
6352,14457,13487,318.0
6353,11278,13198,-321.0
6354,11278,13204,-469.0
6355,11278,14869,-347.0
6356,11278,14100,-18.0
6357,11278,12953,255.0
6358,11278,14107,2.0
6359,11278,11292,-710.0
6360,11278,10397,-1133.0
6361,11278,14747,-98.0
6362,11278,12191,-1306.0
6363,11278,13342,600.0
6364,11278,10529,-177.0
6365,11278,11042,147.0
6366,11278,11298,1181.0
6367,11278,12451,74.0
6368,11278,15016,63.0
6369,11278,11433,744.0
6370,11278,14635,-1.0
6371,11278,13487,-244.0
6372,11278,13232,-980.0
6373,11278,11057,-103.0
6374,11278,11697,-332.0
6375,11278,12339,-32.0
6376,11278,14771,-800.0
6377,11278,13495,-540.0
6378,11278,10423,23.0
6379,11278,14843,-40.0
6380,11278,11066,153.0
6381,11278,12478,-260.0
6382,11278,10693,-368.0
6383,11278,15304,-1109.0
6384,11278,14027,-489.0
6385,11278,12889,-330.0
6386,11278,12892,-1422.0
6387,11278,10721,590.0
6388,11278,11618,-9.0
6389,11278,14057,-130.0
6390,11278,12266,-1100.0
6391,11278,13930,-618.0
6392,11278,10994,-629.0
6393,11278,13303,132.0
6394,11278,10874,40.0
6395,11278,11259,-619.0
6396,15376,11298,-528.0
6397,15376,14057,-2.0
6398,15376,13930,121.0
6399,15376,12266,383.0
6400,15376,13232,-371.0
6401,15376,14771,661.0
6402,15376,14747,-241.0
6403,15376,14869,-648.0
6404,15376,14679,-171.0
6405,15376,12889,25.0
6406,15376,14107,55.0
6407,15376,11292,-500.0
6408,15376,10397,-288.0
6409,15376,12892,-164.0
6410,11274,13930,-499.0
6411,15380,11433,-24.0
6412,15380,13930,-159.0
6413,12323,10397,214.0
6414,12323,11057,65.0
6415,13342,14747,85.0
6416,13342,11278,15.0
6417,13342,14771,-64.0
6418,13342,13930,2.0
6419,13342,11298,-2.0
6420,13342,12889,-134.0
6421,13342,15304,19.0
6422,13342,10721,30.0
6423,13342,11193,80.0
6424,13342,12953,152.0
6425,13342,13204,-5.0
6426,13342,11433,122.0
6427,13342,10821,10.0
6428,13342,11618,557.0
6429,13342,13198,-41.0
6430,13342,14107,-175.0
6431,13342,10397,-209.0
6432,13342,15016,-73.0
6433,13342,11042,-101.0
6434,13342,12266,109.0
6435,13342,12892,-97.0
6436,13342,11292,-168.0
6437,13342,11259,-145.0
6438,13342,13487,-108.0
6439,11292,11267,288.0
6440,11292,13830,-11.0
6441,11292,15370,-1.0
6442,11292,11278,-362.0
6443,11292,15376,150.0
6444,11292,14869,-1784.0
6445,11292,13851,348.0
6446,11292,13342,-530.0
6447,11292,11298,602.0
6448,11292,10279,130.0
6449,11292,14893,-1154.0
6450,11292,13871,128.0
6451,11292,10800,-466.0
6452,11292,15919,215.0
6453,11292,12339,320.0
6454,11292,15412,69.0
6455,11292,10299,118.0
6456,11292,14908,-2403.0
6457,11292,13891,303.0
6458,11292,10821,-738.0
6459,11292,12888,-235.0
6460,11292,12889,-1538.0
6461,11292,11865,-504.0
6462,11292,12892,-1434.0
6463,11292,12896,621.0
6464,11292,10849,-462.0
6465,11292,12389,-127.0
6466,11292,13930,-1163.0
6467,11292,11884,-287.0
6468,11292,14457,-177.0
6469,11292,13433,-266.0
6470,11292,10874,411.0
6471,11292,10372,137.0
6472,11292,13964,52.0
6473,11292,11921,-19.0
6474,11292,11413,340.0
6475,11292,12441,296.0
6476,11292,12953,-1736.0
6477,11292,14489,-224.0
6478,11292,14492,-34.0
6479,11292,10397,-71.0
6480,11292,11423,442.0
6481,11292,12451,55.0
6482,11292,15016,-27.0
6483,11292,11433,-352.0
6484,11292,13485,-196.0
6485,11292,13486,-274.0
6486,11292,13487,-1701.0
6487,11292,10423,345.0
6488,11292,13495,-112.0
6489,11292,12478,-717.0
6490,11292,13502,-10.0
6491,11292,12992,284.0
6492,11292,14543,-531.0
6493,11292,11986,236.0
6494,11292,11995,-1.0
6495,11292,12003,-94.0
6496,11292,13029,-252.0
6497,11292,12519,-239.0
6498,11292,14057,-2161.0
6499,11292,14570,-568.0
6500,11292,11003,184.0
6501,11292,14100,-1013.0
6502,11292,11540,409.0
6503,11292,14107,1380.0
6504,11292,10529,-312.0
6505,11292,11042,-1446.0
6506,11292,14122,42.0
6507,11292,14635,150.0
6508,11292,11057,-174.0
6509,11292,11066,-324.0
6510,11292,12094,68.0
6511,11292,10561,-171.0
6512,11292,11603,201.0
6513,11292,14679,-2179.0
6514,11292,14683,-26.0
6515,11292,14689,-295.0
6516,11292,11618,-775.0
6517,11292,11109,620.0
6518,11292,13158,-11.0
6519,11292,10599,127.0
6520,11292,11122,-191.0
6521,11292,11637,17.0
6522,11292,11638,-286.0
6523,11292,12156,-6.0
6524,11292,10620,-512.0
6525,11292,11648,-59.0
6526,11292,10627,-487.0
6527,11292,14730,8.0
6528,11292,12173,63.0
6529,11292,13198,419.0
6530,11292,13204,-760.0
6531,11292,14747,-227.0
6532,11292,10140,-142.0
6533,11292,12191,40.0
6534,11292,14252,-25.0
6535,11292,13232,-745.0
6536,11292,11697,-248.0
6537,11292,14771,-89.0
6538,11292,14262,119.0
6539,11292,11193,970.0
6540,11292,13244,-23.0
6541,11292,14783,11.0
6542,11292,10693,-221.0
6543,11292,15304,-198.0
6544,11292,14794,216.0
6545,11292,13264,-236.0
6546,11292,12758,-16.0
6547,11292,10713,-865.0
6548,11292,14814,104.0
6549,11292,12255,-316.0
6550,11292,10721,-1576.0
6551,11292,13796,-812.0
6552,11292,12264,-581.0
6553,11292,12266,57.0
6554,11292,14831,-824.0
6555,11292,12278,-90.0
6556,11292,13303,-97.0
6557,11292,12280,100.0
6558,11292,11259,777.0
6559,11292,11775,-137.0
6560,13342,11278,-477.0
6561,13342,13198,-286.0
6562,13342,13204,-580.0
6563,13342,12953,-564.0
6564,13342,14107,-966.0
6565,13342,14747,-71.0
6566,13342,11292,-687.0
6567,13342,10397,-1455.0
6568,13342,11298,-96.0
6569,13342,11042,-439.0
6570,13342,15016,-2.0
6571,13342,11433,563.0
6572,13342,13487,-637.0
6573,13342,14771,-142.0
6574,13342,11193,-9.0
6575,13342,10821,-268.0
6576,13342,15304,76.0
6577,13342,12889,-671.0
6578,13342,12892,-441.0
6579,13342,10721,270.0
6580,13342,11618,-170.0
6581,13342,13930,325.0
6582,13342,12266,-107.0
6583,13342,11259,-579.0
6584,15389,14869,-48.0
6585,SWF,PBI,521.0
6586,SWF,TPA,113.0
6587,SWF,MCO,3640.0
6588,SWF,RSW,140.0
6589,SWF,FLL,78.0
6590,SWF,DTW,284.0
6591,SWF,LGA,0.0
6592,13964,11292,1.0
6593,13964,14771,70.0
6594,11298,11778,198.0
6595,11298,11267,-701.0
6596,11298,13830,618.0
6597,11298,15370,60.0
6598,11298,11278,-1819.0
6599,11298,15376,11.0
6600,11298,14869,484.0
6601,11298,13851,-345.0
6602,11298,11292,-117.0
6603,11298,10781,2206.0
6604,11298,13342,-288.0
6605,11298,10279,-57.0
6606,11298,15401,340.0
6607,11298,14893,-57.0
6608,11298,15919,643.0
6609,11298,13871,-315.0
6610,11298,11823,-95.0
6611,11298,12339,-106.0
6612,11298,15412,583.0
6613,11298,15411,420.0
6614,11298,13367,-466.0
6615,11298,14908,165.0
6616,11298,13377,55.0
6617,11298,13891,129.0
6618,11298,10821,-596.0
6619,11298,12889,413.0
6620,11298,11867,-155.0
6621,11298,12892,2205.0
6622,11298,12891,31.0
6623,11298,12896,34.0
6624,11298,14952,-107.0
6625,11298,13930,-688.0
6626,11298,13931,-281.0
6627,11298,13422,32.0
6628,11298,14960,-236.0
6629,11298,12915,-201.0
6630,11298,10868,688.0
6631,11298,14457,-172.0
6632,11298,11905,3.0
6633,11298,11921,-535.0
6634,11298,11413,-497.0
6635,11298,12951,513.0
6636,11298,12953,-2034.0
6637,11298,14492,-716.0
6638,11298,10397,-812.0
6639,11298,11423,125.0
6640,11298,12448,1150.0
6641,11298,12451,-931.0
6642,11298,15016,-774.0
6643,11298,11433,-349.0
6644,11298,13485,74.0
6645,11298,13487,-76.0
6646,11298,10423,1721.0
6647,11298,13495,-547.0
6648,11298,14524,-269.0
6649,11298,12478,17.0
6650,11298,12992,1213.0
6651,11298,11973,20.0
6652,11298,14027,-20.0
6653,11298,11980,-322.0
6654,11298,11982,-617.0
6655,11298,11996,-159.0
6656,11298,12511,32.0
6657,11298,10980,639.0
6658,11298,14057,573.0
6659,11298,14570,-10.0
6660,11298,14588,607.0
6661,11298,13061,43.0
6662,11298,15624,256.0
6663,11298,14100,-1272.0
6664,11298,11540,642.0
6665,11298,14107,485.0
6666,11298,14108,162.0
6667,11298,10529,-295.0
6668,11298,11042,-687.0
6669,11298,11049,-472.0
6670,11298,14122,-568.0
6671,11298,14635,-257.0
6672,11298,11057,54.0
6673,11298,11066,-525.0
6674,11298,11067,29.0
6675,11298,14674,-411.0
6676,11298,14679,1762.0
6677,11298,14683,-98.0
6678,11298,11612,-92.0
6679,11298,11618,-1.0
6680,11298,11109,481.0
6681,11298,13158,102.0
6682,11298,11111,-360.0
6683,11298,10599,305.0
6684,11298,14193,88.0
6685,11298,11637,-350.0
6686,11298,11638,11.0
6687,11298,10627,-223.0
6688,11298,11140,117.0
6689,11298,14730,49.0
6690,11298,12173,777.0
6691,11298,13198,289.0
6692,11298,15249,-30.0
6693,11298,13204,43.0
6694,11298,10136,153.0
6695,11298,14747,-409.0
6696,11298,10140,240.0
6697,11298,12191,-22.0
6698,11298,10155,-253.0
6699,11298,11697,-130.0
6700,11298,14771,994.0
6701,11298,14262,263.0
6702,11298,14843,-683.0
6703,11298,11193,-56.0
6704,11298,13241,588.0
6705,11298,12217,-348.0
6706,11298,13244,698.0
6707,11298,10685,-236.0
6708,11298,14783,-462.0
6709,11298,10693,-946.0
6710,11298,15304,-54.0
6711,11298,13256,-529.0
6712,11298,10185,-3.0
6713,11298,13277,-85.0
6714,11298,14814,1661.0
6715,11298,10721,-483.0
6716,11298,13796,-217.0
6717,11298,10728,41.0
6718,11298,12264,-289.0
6719,11298,12266,1256.0
6720,11298,13290,-347.0
6721,11298,14831,120.0
6722,11298,12278,59.0
6723,11298,13303,165.0
6724,11298,14842,79.0
6725,11298,10747,39.0
6726,13344,13930,-81.0
6727,15401,11298,477.0
6728,SUX,ORD,4100.0
6729,LFT,BHM,0.0
6730,LFT,ATL,11697.0
6731,LFT,IAH,13276.0
6732,LFT,DFW,12182.0
6733,LFT,DEN,915.0
6734,PUB,DEN,562.0
6735,14683,14747,-80.0
6736,14683,14771,-43.0
6737,14683,13930,-189.0
6738,14683,11298,-190.0
6739,14683,12889,-100.0
6740,14683,15304,-49.0
6741,14683,13303,-34.0
6742,14683,13204,-85.0
6743,14683,14100,-17.0
6744,14683,11433,-46.0
6745,14683,13495,78.0
6746,14683,10821,-106.0
6747,14683,14869,-86.0
6748,14683,11540,-8.0
6749,14683,11618,274.0
6750,14683,14107,-186.0
6751,14683,10693,-88.0
6752,14683,10397,-309.0
6753,14683,14679,-120.0
6754,14683,15016,-58.0
6755,14683,12478,-18.0
6756,14683,13232,-181.0
6757,14683,11057,9.0
6758,14683,12191,-41.0
6759,14683,12266,202.0
6760,14683,12892,257.0
6761,14683,11292,-241.0
6762,14683,11259,456.0
6763,11308,10397,767.0
6764,13360,10397,-90.0
6765,LWS,SLC,-3893.0
6766,10423,14747,150.0
6767,10423,11278,172.0
6768,10423,14771,834.0
6769,10423,13930,78.0
6770,10423,11298,-38.0
6771,10423,12889,-67.0
6772,10423,15304,127.0
6773,10423,10721,18.0
6774,10423,12896,22.0
6775,10423,13303,5.0
6776,10423,13204,-7.0
6777,10423,12954,44.0
6778,10423,14831,-9.0
6779,10423,14100,130.0
6780,10423,11433,34.0
6781,10423,13495,162.0
6782,10423,12206,7.0
6783,10423,10821,10.0
6784,10423,14869,-58.0
6785,10423,11540,120.0
6786,10423,11618,202.0
6787,10423,14107,-139.0
6788,10423,14908,-37.0
6789,10423,10693,105.0
6790,10423,10397,905.0
6791,10423,14679,194.0
6792,10423,13796,-4.0
6793,10423,11697,-59.0
6794,10423,15016,-14.0
6795,10423,12478,531.0
6796,10423,13232,-106.0
6797,10423,11057,150.0
6798,10423,12191,-56.0
6799,10423,12266,-280.0
6800,10423,12892,-54.0
6801,10423,11292,26.0
6802,10423,11259,763.0
6803,10423,13487,3.0
6804,15411,12266,-600.0
6805,15411,11298,-277.0
6806,15412,11298,235.0
6807,15412,11618,-77.0
6808,15412,11433,-301.0
6809,15412,13930,114.0
6810,15412,12266,537.0
6811,15412,11292,-112.0
6812,15412,10397,36.0
6813,GUM,HNL,1602.0
6814,11315,13487,168.0
6815,13367,11298,-791.0
6816,13367,10397,-198.0
6817,13367,13930,-247.0
6818,LAX,TUS,27512.0
6819,LAX,SBA,5318.0
6820,LAX,ABQ,20022.0
6821,LAX,IAD,-6327.0
6822,LAX,OKC,2916.0
6823,LAX,CMH,-24.0
6824,LAX,MCO,9535.0
6825,LAX,MRY,9211.0
6826,LAX,SAF,1300.0
6827,LAX,FAT,23406.0
6828,LAX,EWR,8851.0
6829,LAX,LIH,2445.0
6830,LAX,DFW,34464.0
6831,LAX,BWI,-90.0
6832,LAX,EUG,3500.0
6833,LAX,BOI,6238.0
6834,LAX,OMA,261.0
6835,LAX,CLT,4775.0
6836,LAX,CLD,2751.0
6837,LAX,BOS,-5938.0
6838,LAX,HOU,14922.0
6839,LAX,DEN,41860.0
6840,LAX,PHX,68217.0
6841,LAX,SEA,11508.0
6842,LAX,DAL,19140.0
6843,LAX,IND,1919.0
6844,LAX,ICT,1148.0
6845,LAX,ITO,1543.0
6846,LAX,GEG,1256.0
6847,LAX,PDX,-624.0
6848,LAX,MEM,-297.0
6849,LAX,FLL,24246.0
6850,LAX,SAN,27418.0
6851,LAX,JFK,7275.0
6852,LAX,KOA,3758.0
6853,LAX,PIT,1769.0
6854,LAX,ANC,-3222.0
6855,LAX,EGE,-146.0
6856,LAX,RNO,16246.0
6857,LAX,JAC,919.0
6858,LAX,ASE,10138.0
6859,LAX,PBI,774.0
6860,LAX,OAK,57360.0
6861,LAX,MTJ,762.0
6862,LAX,IAH,41037.0
6863,LAX,ATL,10178.0
6864,LAX,PHL,-4720.0
6865,LAX,SFO,140780.0
6866,LAX,HNL,51171.0
6867,LAX,MSY,4979.0
6868,LAX,DCA,-2713.0
6869,LAX,STL,9979.0
6870,LAX,RDU,433.0
6871,LAX,MSN,2.0
6872,LAX,BNA,6724.0
6873,LAX,SLC,32283.0
6874,LAX,PSP,2630.0
6875,LAX,OGG,15321.0
6876,LAX,SAT,10054.0
6877,LAX,BZN,1737.0
6878,LAX,MDW,9613.0
6879,LAX,ELP,10140.0
6880,LAX,MCI,9067.0
6881,LAX,HDN,943.0
6882,LAX,TPA,4062.0
6883,LAX,RDM,665.0
6884,LAX,MSP,7588.0
6885,LAX,AUS,16567.0
6886,LAX,COS,4490.0
6887,LAX,MKE,2985.0
6888,LAX,SBP,4818.0
6889,LAX,DTW,10377.0
6890,LAX,MIA,16190.0
6891,LAX,CVG,1790.0
6892,LAX,CLE,2171.0
6893,LAX,SJC,53744.0
6894,LAX,ORD,29706.0
6895,LAX,SMX,-228.0
6896,LAX,LAS,82418.0
6897,LAX,SMF,53918.0
6898,MGM,DFW,5333.0
6899,MGM,ATL,17915.0
6900,11630,14747,-165.0
6901,11630,10299,-143.0
6902,ADQ,ANC,829.0
6903,13377,12266,221.0
6904,13377,11298,-903.0
6905,13377,10397,809.0
6906,11337,13930,535.0
6907,11337,13487,449.0
6908,CRP,ATL,0.0
6909,CRP,IAH,7448.0
6910,CRP,DFW,17505.0
6911,CRP,HRL,0.0
6912,CRP,HOU,6118.0
6913,ALO,ORD,670.0
6914,10529,11278,-141.0
6915,10529,14492,2.0
6916,10529,13930,-319.0
6917,10529,11298,-68.0
6918,10529,12889,-82.0
6919,10529,15304,-50.0
6920,10529,11193,-5.0
6921,10529,13303,42.0
6922,10529,13204,-81.0
6923,10529,14843,-44.0
6924,10529,14635,12.0
6925,10529,14100,-69.0
6926,10529,11433,4.0
6927,10529,10821,-91.0
6928,10529,11618,139.0
6929,10529,14027,140.0
6930,10529,10397,-279.0
6931,10529,11697,-31.0
6932,10529,13232,-273.0
6933,10529,11057,-6.0
6934,10529,11292,-48.0
6935,10529,11042,-41.0
6936,10529,13487,-100.0
6937,HOB,IAH,1773.0
6938,12197,11697,123.0
6939,12197,13930,35.0
6940,12197,15304,89.0
6941,12197,14635,28.0
6942,12197,11433,-53.0
6943,12197,14027,79.0
6944,12197,10397,916.0
6945,12197,13204,-143.0
6946,14986,13930,264.0
6947,14986,12478,49.0
6948,14986,10721,124.0
6949,14986,12953,180.0
6950,14986,10397,-220.0
6951,13377,11298,-307.0
6952,13377,10397,339.0
6953,13377,12266,445.0
6954,HDN,IAD,-2.0
6955,HDN,SEA,921.0
6956,HDN,IAH,247.0
6957,HDN,ATL,213.0
6958,HDN,SFO,-139.0
6959,HDN,EWR,604.0
6960,HDN,DFW,966.0
6961,HDN,ORD,550.0
6962,HDN,LAX,1302.0
6963,HDN,DEN,1215.0
6964,13891,14747,-123.0
6965,13891,14831,9.0
6966,13891,14771,132.0
6967,13891,11298,-180.0
6968,13891,14893,35.0
6969,13891,14107,-72.0
6970,13891,13232,-46.0
6971,13891,12889,214.0
6972,13891,14057,-174.0
6973,13891,12266,167.0
6974,13891,11292,253.0
6975,13891,14869,-240.0
6976,13891,13796,42.0
6977,TPA,IAD,4679.0
6978,TPA,CMH,3992.0
6979,TPA,EWR,17563.0
6980,TPA,DFW,11926.0
6981,TPA,BWI,8027.0
6982,TPA,CAK,2648.0
6983,TPA,CLT,8714.0
6984,TPA,MHT,2692.0
6985,TPA,BOS,11268.0
6986,TPA,HOU,3956.0
6987,TPA,DEN,-1552.0
6988,TPA,PHX,-2225.0
6989,TPA,DAL,439.0
6990,TPA,IND,6863.0
6991,TPA,SEA,-149.0
6992,TPA,DAY,1392.0
6993,TPA,ALB,3752.0
6994,TPA,FLL,8621.0
6995,TPA,JFK,27432.0
6996,TPA,PIT,7593.0
6997,TPA,FNT,2073.0
6998,TPA,LAX,1208.0
6999,TPA,LGA,26508.0
7000,TPA,BDL,7605.0
7001,TPA,ATL,16345.0
7002,TPA,IAH,10148.0
7003,TPA,MSY,1697.0
7004,TPA,PHL,19243.0
7005,TPA,SFO,-2.0
7006,TPA,DCA,5703.0
7007,TPA,STL,4117.0
